mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
4236acde-2ce2-441c-a3d4-38d55f1b5474,Explosions in the Sky,Explosions in the Sky,United States,United States,post-rock; instrumental; ambient; american; usa; américain; texas; classic pop and rock,post-rock; instrumental; ambient; experimental; post rock; seen live; indie; atmospheric; rock; indie rock; american; alternative; chillout; beautiful; Progressive rock; shoegaze; instrumental rock; Explosions In The Sky; texas; epic; chill; austin; USA; alternative rock,1194443,58902741,FALSE
535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire","Earth, Wind & Fire",United States,United States,jazz; american; funk; soul; disco; rnb; hip hop rnb and dance hall; pop soul; smooth soul; september; r&b; contemporary r&b,funk; soul; Disco; 70s; rnb; dance; american; 80s; seen live; rhythm and blues; pop; r&b; jazz; funky; groove; chicago; oldies; male vocalists; rock; Earth Wind and Fire; classic rock; Smooth Soul; earth wind fire; Soul and Funk; Illinois; urban; jazz-funk; Earth; USA; groovy,1193623,15327911,FALSE
b76c616a-ec0d-4f0c-b986-f249c4a04d77,Keri Hilson,Keri Hilson,United States,Georgia; United States,pop; electro; electropop; pop rap; r&b; contemporary r&b,rnb; pop; female vocalists; Hip-Hop; Timbaland; keri hilson; r&b; dance; hip hop; american; singer-songwriter; soul; electronic; sexy; urban; female vocalist; rap; 00s; female; r'n'b; diva; USA; Love; atlanta; Dirty South; r and b; amazing; rhythm and blues; georgia; electropop; energy; songwriter; dance pop; amazing voices; R&B/Soul; Chris Brown; seen live; reggae; dance-pop; club; english; talented; Favorite artist; get it girl; hip pop and dance,1189883,10966920,FALSE
60530915-9371-4b16-bc31-5c4456317ae0,Natalie Imbruglia,Natalie Imbruglia,Australia,Australia,downtempo; pop; australian; electropop; pop rock; neighbours; pop and chart,pop; female vocalists; australian; singer-songwriter; rock; alternative; pop rock; female; 90s; indie; Natalie Imbruglia; female vocalist; australia; seen live; Pop-Rock; soft rock; 00s; Love; indie rock; alternative rock; Aussie; favorites; Female Voices; chillout; english; Mellow; sexy; female artists; folk; britpop; female vocal,1189874,13706707,FALSE
31745282-b1ea-4d62-939f-226b14d68e7c,In Flames,In Flames,Sweden,Sweden,swedish; gothenburg; melodic death metal; metal; metalcore; death metal; gothenburg metal; rock and indie,Melodic Death Metal; metal; death metal; seen live; swedish; Swedish Metal; gothenburg metal; heavy metal; metalcore; alternative metal; rock; modern metal; In Flames; melodic metal; Sweden; gothenburg; Modern Melodic Death Metal; melodic death; black metal; Progressive metal; thrash metal,1185307,142028073,FALSE
bc85c6f6-6b06-44c1-8754-ef32c1e6b824,Corinne Bailey Rae,Corinne Bailey Rae,United Kingdom,United Kingdom,soul; hip hop rnb and dance hall,soul; female vocalists; jazz; singer-songwriter; pop; british; chillout; rnb; corinne bailey rae; Neo-Soul; female vocalist; female; Mellow; acoustic; blues; seen live; chill; r&b; indie; UK; 00s; smooth; rhythm and blues; vocal jazz; easy listening; Neo Soul; england; lounge; chill out; alternative; Love; relax; jazz vocal; nu soul; soft,1181139,15530847,FALSE
e105c272-b5d7-4135-82ef-d60bded54345,The Wombats,The Wombats,United Kingdom,United Kingdom,indie pop; rock and indie,indie; seen live; british; indie rock; britpop,1179755,30598046,FALSE
b5fa29f1-6c22-4321-a488-b5f363b06b06,The Stone Roses,The Stone Roses,United Kingdom,,rock; alternative rock; british; uk; madchester; indie rock; jangle pop; neo-psychedelia; alternative dance; english; england; manchester; rock and indie; baggy / madchester,britpop; indie; madchester; rock; alternative,1179145,27067817,FALSE
99075985-0d80-4692-a15e-b16f78831792,Swedish House Mafia,Swedish House Mafia,Sweden,Sweden,dance; house; electropop; dance-pop; progressive house; electro house; complextro; get dumb,House; electronic; dance; electro house; electro; swedish; seen live; Progressive House; electronica; Swedish House Mafia; club; techno; electrohouse; Sweden; Power Music; dubstep; EDM,1178750,17267400,FALSE
28cbf94d-0700-4095-a188-37e373b069a7,Basement Jaxx,Basement Jaxx,United Kingdom,United Kingdom,electronic; 90s; dance; house; british; uk; uk garage; english; 00s; dance and electronica; 10s,electronic; dance; House; seen live; electronica; pop; british; alternative; techno; electro; basement jaxx; rock; funk; indie; UK; club; Progressive House; big beat; chillout; trip-hop; party; english; 90s; funky; breakbeat; female vocalists; trance; jazz; alternative rock; 00s; Hip-Hop; fun; experimental; electropop; new wave; london,1173280,20845555,FALSE
21e3292e-dac8-4609-b57d-402f926aa41f,Daughtry,Daughtry,United States,United States,rock; alternative rock; hard rock; pop and chart,rock; alternative rock; alternative; hard rock; American Idol; post-grunge; daughtry; american; male vocalists; pop rock; pop; seen live; modern rock; 00s; Chris Daughtry; Post Grunge; soft rock; USA; favorites; shit; Awesome; yarling,1172901,25727067,FALSE
5f572b31-8fd9-45ae-9beb-358c98d839df,The Dandy Warhols,The Dandy Warhols,United States,,alternative rock; indie rock; indie pop; pop rock; neo-psychedelia; rock and indie; christmas music,indie; rock; alternative; indie rock; alternative rock,1172561,23241520,FALSE
10000730-525f-4ed5-aaa8-92888f060f5f,Bat for Lashes,Bat for Lashes,United Kingdom,United Kingdom,british; uk; dream pop; english; pakistani; asian; british asian; indietronica; rock and indie; folktronica; ambient pop; singer/songwriter; art pop,female vocalists; indie; alternative; singer-songwriter; folk; seen live; british; experimental; indie pop; dream pop; electronic; freak folk; pop; folktronica; ethereal; female vocalist; art pop; indie rock; indie folk; bat for lashes; chillout; english; beautiful; melancholic; alternative rock; synthpop; baroque pop; UK; 00s; female; atmospheric; rock; Dreamy; Mellow; electronica; ambient; downtempo; Lo-Fi; Avant-Garde; dark; female vocals; want to see live; piano; alternative pop; chamber pop; magic; england; brighton; gilbert; melancholy; mystical,1171849,36829533,FALSE
92a42e82-b36f-4308-82c1-68bad2e03c89,Third Eye Blind,Third Eye Blind,United States,,alternative rock; power pop; pop rock; classic pop and rock,rock; alternative; alternative rock; 90s; seen live,1170970,25292554,FALSE
99790314-885a-4975-8614-9c5bc890364d,TLC,TLC,United States,Georgia; United States,pop; crunk; pop rap; new jack swing; hip hop rnb and dance hall; contemporary r&b,rnb; Hip-Hop; female vocalists; pop; soul; 90s; hip hop; r&b; tlc; american; rap; dance; r and b; Girl Groups; urban; rhythm and blues; female vocalist; new jack swing; female; sexy; funk; 90s Rnb; rock; girl group; USA; seen live; atlanta; 80s; alternative; georgia; r'n'b; 00s; favorites; slow jams; dance-pop; hiphop; old school; female artists; Neo-Soul; Left Eye; Black,1170503,10999932,FALSE
69689acf-d9cd-4d20-a972-47db4ed51b1a,Kansas,Kansas,United States,United States,rock; progressive rock; hard rock; folk rock; soft rock; kansas; aor; symphonic prog,classic rock; Progressive rock; rock; 70s; hard rock; Progressive; american; art rock; kansas; seen live; 80s; arena rock; USA; Symphonic Rock; male vocalists; AOR; prog; symphonic prog; prog rock; soft rock; oldies; pop; classic; pop rock; Supernatural; melodic rock; folk rock; 70's,1167538,13778139,FALSE
7e30debb-3308-49ab-a5ac-6d49319a5705,The Bravery,The Bravery,United States,,rock; american; indie rock; indie; alternative,indie; indie rock; alternative; rock; seen live,1166768,18489056,FALSE
f93dbc64-6f08-4033-bcc7-8a0bb4689849,Tom Petty and the Heartbreakers,Tom Petty and The Heartbreakers,United States,,rock; power pop; folk rock; southern rock; pop rock; heartland rock; rock and indie; pop/rock,classic rock; rock; 80s; singer-songwriter; folk,1164256,21367181,FALSE
e5db18cb-4b1f-496d-a308-548b611090d3,Sex Pistols,Sex Pistols,United Kingdom,United Kingdom,rock; punk; punk rock; british; uk; london; britannique; english; england; classic pop and rock,punk; punk rock; british; 70s; rock; seen live; classic rock; Classic Punk; alternative; sex pistols; British Punk; UK; Old School Punk; indie; political; Punk 77; Punk-Rock; alternative rock; england; english; hard rock,1163710,21543573,FALSE
adc0f033-95c2-4e0b-87bc-c23ed3f26ce6,Shinedown,Shinedown,United States,United States,metal; hard rock; post-grunge; alternative metal; pop rock,rock; hard rock; alternative rock; post-grunge; alternative; seen live; alternative metal; shinedown; metal; american; Southern Rock; Post Grunge; Grunge; florida; emo; male vocalists; USA; modern rock; 00s; favorites; Nu Metal; indie rock; jacksonville; heavy metal,1163109,34365696,FALSE
5bdb38bd-5c5b-4d0f-8901-8bbe1d7062d8,White Lies,White Lies,United Kingdom,United Kingdom,alternative rock,indie rock; seen live; post-punk; british; indie,1162135,31479638,FALSE
081a2d60-9791-4e05-a075-f1890355eeee,DJ Khaled,DJ Khaled,United States,United States,hip hop; southern hip hop; gangsta rap; pop rap; hip hop rnb and dance hall; contemporary r&b; conscious hip hop; trap rap,Hip-Hop; rap; hip hop; miami; djs; dj khaled; Dirty South; dj; southern rap; american; florida; terror squad; pop; Gangsta Rap; rnb; dade county; Producers; hiphop; producer; we the best; seen live; hip-hop remixes; electronic; New Orleans; pop rap; listen; Khaled; USA; club; Reggaeton; east coast rap; louisiana; southern; All; young money; fat joe; real shit; hot beats; Southern Hip Hop; Pitbull; we global; another one; introduce you to the ghetto; east coast Rap Hip-Hop; Dj Kahaled; we taken over,1160535,12461697,FALSE
4b585938-f271-45e2-b19a-91c634b5e396,Kate Bush,Kate Bush,United Kingdom,United Kingdom,rock; synthpop; pop; alternative rock; 70s; 80s; 90s; folk; british; singer-songwriter; uk; alternative; producer; female vocalists; art rock; baroque pop; pop rock; english; england; kent; bexleyheath; rock and indie; soulful; progressive pop; wuthering heights; ambient pop; singer/songwriter; art pop,female vocalists; singer-songwriter; pop; alternative; 80s; british; rock; Progressive rock; art rock; experimental; female; art pop; Kate Bush; alternative rock; new wave; female vocalist; 70s; baroque pop; indie; Progressive Pop; ethereal; Progressive; Avant-Garde; piano; genius; 90s; pop rock; beautiful; folk; UK; english; electronic; alternative pop; classic rock; england; ambient; 00s; Female Voices; sensual; legend; Eccentric; atmospheric; Favourites; indie pop; dream pop; eclectic; chillout; unique; seen live; college rock; quirky; favourite; goddess; female vocals; sexy; britpop; amazing; female vocal; theatrical; electronica; indie rock; Love; soft rock; romantic; ecto; vocal; acoustic; ambient pop,1160104,40349519,FALSE
753a1564-aaef-4d39-bc68-4a8d5e328cf7,Miike Snow,Miike Snow,Sweden,Sweden,,electronic; electropop; synth; pop; seen live; dance; swedish; indie; indie pop; synthpop; electronica; alternative; indietronica; Sweden; male vocalists; electro; scandinavian; miike snow; indie rock; synth pop; chill; 00s; Indietronic; dancey; stockholm; Electro Pop; rock; House,1158616,26942931,FALSE
481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,INXS,INXS,Australia,Australia,rock; pop; alternative rock; australian; new wave; pop rock; australia; classic pop and rock; australie; australien,rock; 80s; new wave; australian; pop; classic rock; seen live; alternative; INXS; pop rock; alternative rock; 90s; australia; Pop-Rock; male vocalists; post-punk; Aussie; dance; soft rock; indie; college rock; 80s rock; Australian Rock; oldies; 80's; hard rock,1158107,17983947,FALSE
caaba574-dfbc-4681-8e56-19b5150897d2,Cut Copy,Cut Copy,Australia,Australia,electropop; rock and indie,electronic; indie; australian; seen live; electro; electronica; synthpop; electropop; dance; indie pop; indietronica; pop; new wave; alternative; synth pop; new rave; indie rock; australia; melbourne; 00s; Cut Copy; rock; alternative dance; Aussie; Retro; Disco; chillout; Electroclash; dance-punk; male vocalists; Electro Pop; indie dance; modular; 80s; Indietronic; indie electronic; House; dance punk; Awesome; indie disco; electro-pop,1156485,33433852,FALSE
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,Peter Gabriel,Peter Gabriel,United Kingdom,United Kingdom,rock; soundtrack; pop; progressive rock; ambient; folk; british; new wave; uk; world; art rock; soft rock; pop rock; english; chamber pop; classic pop and rock; pop/rock; art pop,Progressive rock; rock; singer-songwriter; classic rock; pop; 80s; seen live; british; alternative; art rock; Peter Gabriel; Progressive; World Music; world; male vocalists; experimental; genesis; 70s; alternative rock; Soundtrack; pop rock; electronic; new wave; 90s; UK; art pop; Experimental Rock; ambient; genius; english; electronica; favorites; england; Fusion; new age; prog; 00s; indie; instrumental; college rock; prog rock; ethnic; Pop-Rock,1155462,23764503,FALSE
4a069029-4f64-4946-b650-01aeb0b55d9d,Edward Sharpe and the Magnetic Zeros,Edward Sharpe & The Magnetic Zeros,United States,United States,,folk; indie; indie folk; seen live; indie pop; Alt-country; american; alternative; indie rock; folk rock; hippie; americana; USA; psychedelic; pop; experimental; rock; alternative rock; male vocalists; country; 00s; los angeles; hippies; female vocalists; Lo-Fi; quirky; alternative country; love at first listen; Love; catchy; California; Neo-Psychedelia; edward sharpe and the magnetic zeros,1153106,24581833,FALSE
8ac9e35c-e92d-4030-99ef-ba4127b1555c,Static-X,Static-X,United States,United States,industrial metal; metal; american; alternative metal,industrial metal; metal; Nu Metal; industrial; rock; seen live; Nu-metal; alternative; alternative metal; hard rock; heavy metal; american; static-x; evil disco; industrial rock; alternative rock; hardcore; electronic; thrash metal; metalcore; USA; 90s; death metal; punk,1152938,29172615,FALSE
674bf89f-8e70-4472-929d-6b4ed6f98c88,Benny Benassi,Benny Benassi,Italy,Italy,seen live; electro house; skrillex,electronic; House; techno; dance; trance; electro; electronica; club; seen live; italian; electro house; Benny Benassi; Electroclash; progressive trance; dj; party; tech house; pop; tech-house; eurodance; Italy; sexy; electropop; 00s; satisfaction; groove; rock; dubstep; Progressive House; sex; funky house; to nie jest kurwa techno; Club/Dance,1150247,12581100,FALSE
d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,Roxette,Sweden,Sweden,rock; pop; swedish; seen live; pop rock; european; classic pop and rock; 80s pop,pop; 80s; rock; swedish; female vocalists; pop rock; 90s; Pop-Rock; Roxette; seen live; soft rock; dance; classic rock; Sweden; scandinavian; new wave; romantic; female vocalist; ballads; alternative; easy listening; Love; female; electronic; oldies; swedish pop-rock; marie fredriksson; male vocalists; 80's; poprock,1150161,23037313,FALSE
